"latitud","longitud","sucursal","dias sin gestion","aceptacion","monto adeudado","saldo total","porcentaje pagado","ejecutivo"
"19.344114","-90.715324","CHAMPOTÓN","22","NO"," $15.680,63 "," $15.680,63 ","70.69","OECAHA"
"19.342923","-90.718824","CHAMPOTÓN","45","NO"," $12.760,92 "," $12.760,92 ","68.26","RDSUKU"
"0","0","CHAMPOTÓN","34","NO"," $31.399,66 "," $31.399,66 ","41.93","RDSUKU"
"19.347936","-90.719051","CHAMPOTÓN","16","NO"," $12.777,20 "," $12.777,20 ","59.67","RDSUKU"
"0","0","CHAMPOTÓN","135","NO"," $3.202,29 "," $3.202,29 ","79.85","OECAHA"
"19.531923","-90.699407","CHAMPOTÓN","92","NO"," $13.054,15 "," $13.054,15 ","49.55","OECAHA"
"0","0","CHAMPOTÓN","18","NO"," $28.228,97 "," $28.228,97 ","32.19","OECAHA"
"19.634639","-90.6822","CHAMPOTÓN","19","NO"," $108.428,58 "," $108.428,58 ","13.17","OECAHA"
"0","0","CHAMPOTÓN","23","NO"," $17.878,99 "," $17.878,99 ","35.25","OECAHA"
"19.35939","-90.711573","CHAMPOTÓN","17","NO"," $7.602,09 "," $7.602,09 ","52.3","TDORCH"
"19.349672","-90.714662","CHAMPOTÓN","17","NO"," $18.566,79 "," $18.566,79 ","32.81","RDSUKU"
"19.356732","-90.71781","CHAMPOTÓN","17","NO"," $12.780,63 "," $12.780,63 ","51.08","FRMEGO"
"19.498483","-90.508102","CHAMPOTÓN","18","NO"," $999,65 "," $999,65 ","68.64","OECAHA"
"19.524649","-90.696572","CHAMPOTÓN","18","NO"," $17.961,82 "," $17.961,82 ","32.18","OECAHA"
"0","0","CHAMPOTÓN","52","NO"," $2.945,47 "," $2.945,47 ","72.19","OECAHA"
"19.332522","-90.733349","CHAMPOTÓN","12","SI"," $40.308,47 "," $40.308,47 ","23.7","FRMEGO"
"19.054929","-90.806702","CHAMPOTÓN","27","NO"," $17.765,08 "," $17.765,08 ","63.91","RDSUKU"
"0","0","CHAMPOTÓN","52","NO"," $20.341,28 "," $20.341,28 ","22.29","FRMEGO"
"19.354324","-90.723537","CHAMPOTÓN","31","NO"," $4.961,63 "," $4.961,63 ","53.79","OECAHA"
"19.093222","-90.526097","CHAMPOTÓN","40","NO"," $18.372,33 "," $18.372,33 ","56.98","TDORCH"
"18.96418","-90.714624","CHAMPOTÓN","12","SI"," $8.853,86 "," $8.853,86 ","56.98","FRMEGO"
"19.337682","-90.718211","CHAMPOTÓN","94","NO"," $14.808,66 "," $14.808,66 ","28.47","RDSUKU"
"19.352927","-90.714268","CHAMPOTÓN","12","SI"," $919,33 "," $919,33 ","82.2","FRMEGO"
"0","0","CHAMPOTÓN","18","NO"," $9.666,21 "," $9.666,21 ","24.44","OECAHA"
"19.351775","-90.719765","CHAMPOTÓN","16","NO"," $42.567,07 "," $42.567,07 ","11.06","RDSUKU"
"18.94031","-90.726315","CHAMPOTÓN","12","SI"," $17.044,06 "," $17.044,06 ","18.92","FRMEGO"
"0","0","CHAMPOTÓN","18","NO"," $8.342,70 "," $8.342,70 ","22.02","OECAHA"
"19.637624","-90.682288","CHAMPOTÓN","13","SI"," $6.269,50 "," $6.269,50 ","14.9","OECAHA"
"19.359533","-90.717983","CHAMPOTÓN","15","NO"," $30.104,39 "," $30.104,39 ","6.1","OECAHA"
"19.351074","-90.714059","CHAMPOTÓN","13","SI"," $163.256,82 "," $163.256,82 ","59.16","OECAHA"
"20.364121","-87.590049","CHEMAX","18","NO"," $6.697,85 "," $6.697,85 ","92.3","LSARPO"
"20.364945","-87.589722","CHEMAX","14","NO"," $6.438,77 "," $6.438,77 ","92.38","MJCNCA"
"20.65118","-87.932336","CHEMAX","30","NO"," $6.571,16 "," $6.571,16 ","87.77","LSARPO"
"20.431369","-87.652303","CHEMAX","17","NO"," $6.871,11 "," $6.871,11 ","83.87","MJCNCA"
"20.426025","-87.649306","CHEMAX","12","SI"," $8.531,35 "," $8.531,35 ","79.99","MJCNCA"
"20.943875","-87.788689","CHEMAX","79","NO"," $12.364,09 "," $12.364,09 ","63.73","JMNAHO"
"20.678158","-88.007688","CHEMAX","23","NO"," $7.108,03 "," $7.108,03 ","86.34","PACIMO"
"20.363701","-87.590051","CHEMAX","27","NO"," $36.440,53 "," $36.440,53 ","56.39","JMNAHO"
"20.681413","-88.005891","CHEMAX","18","NO"," $1.724,75 "," $1.724,75 ","91.84","JMNAHO"
"20.715219","-87.86497","CHEMAX","12","SI"," $22.005,40 "," $22.005,40 ","50.29","MJCNCA"
"20.496078","-87.733857","CHEMAX","37","NO"," $2.192,96 "," $2.192,96 ","94.35","PACIMO"
"20.653663","-87.944632","CHEMAX","32","NO"," $8.081,59 "," $8.081,59 ","85.13","MLCHAL"
"20.658167","-87.942215","CHEMAX","13","SI"," $6.543,50 "," $6.543,50 ","83.94","MLCHAL"
"0","0","CHEMAX","25","NO"," $32.461,87 "," $32.461,87 ","38.62","LSARPO"
"20.718066","-87.864747","CHEMAX","16","NO"," $11.722,20 "," $11.722,20 ","58.06","LSARPO"
"20.650815","-87.942154","CHEMAX","17","NO"," $4.031,92 "," $4.031,92 ","78.32","MJCNCA"
"20.853613","-87.673088","CHEMAX","23","NO"," $18.029,66 "," $18.029,66 ","44.31","JMNAHO"
"20.825144","-87.921802","CHEMAX","17","NO"," $4.307,52 "," $4.307,52 ","66.15","MJCNCA"
"20.417454","-87.724665","CHEMAX","41","NO"," $22.690,97 "," $22.690,97 ","30.43","PACIMO"
"20.417464","-87.724668","CHEMAX","37","NO"," $9.379,87 "," $9.379,87 ","55.63","PACIMO"
"20.662712","-87.934313","CHEMAX","26","NO"," $5.478,73 "," $5.478,73 ","77.02","JMNAHO"
"20.66289","-87.934026","CHEMAX","16","NO"," $3.071,54 "," $3.071,54 ","63.07","JMNAHO"
"20.77206","-87.87846","CHEMAX","12","SI"," $43.657,27 "," $43.657,27 ","17.32","MJCNCA"
"20.646491","-87.631273","CHEMAX","202","NO"," $3.936,15 "," $3.936,15 ","63.22","JMNAHO"
"20.654779","-87.934126","CHEMAX","17","NO"," $27.827,13 "," $27.827,13 ","23.03","JMNAHO"
"20.712664","-87.863753","CHEMAX","17","NO"," $14.495,97 "," $14.495,97 ","31.03","MJCNCA"
"20.943767","-87.788606","CHEMAX","18","NO"," $18.047,97 "," $18.047,97 ","39.26","LSARPO"
"20.656089","-87.936148","CHEMAX","18","NO"," $2.058,24 "," $2.058,24 ","69.26","JMNAHO"
"20.895931","-87.837645","CHEMAX","17","NO"," $46.067,78 "," $46.067,78 ","3.55","MJCNCA"
"20.658508","-87.927864","CHEMAX","17","NO"," $3.718,82 "," $3.718,82 ","29.96","LSARPO"
"20.414407","-87.727214","CHEMAX","17","NO"," $22.924,94 "," $22.924,94 ","14.72","MJCNCA"
"20.65123","-87.931397","CHEMAX","Sin Gestion","NO"," $6.702,90 "," $6.702,90 ","34.57","NBHEMA"
"0","0","CHEMAX","12","SI"," $884,04 "," $884,04 ","54.24","NBHEMA"
"18.50673","-88.284532","CHETUMAL","124","NO"," $4.438,00 "," $4.438,00 ","91.72","MALACA"
"18.561533","-88.277368","CHETUMAL","102","NO"," $4.458,38 "," $4.458,38 ","88.84","MALACA"
"18.526019","-88.287832","CHETUMAL","16","NO"," $4.981,88 "," $4.981,88 ","88.57","JEPABO"
"18.538293","-88.269307","CHETUMAL","102","NO"," $6.158,79 "," $6.158,79 ","83.85","MALACA"
"18.5433","-88.275323","CHETUMAL","17","NO"," $7.194,51 "," $7.194,51 ","81.38","MALACA"
"18.544367","-88.286268","CHETUMAL","139","NO"," $7.716,09 "," $7.716,09 ","77.91","JEPABO"
"18.6907","-88.39278","CHETUMAL","176","NO"," $10.645,04 "," $10.645,04 ","74.42","JEPABO"
"18.520415","-88.335838","CHETUMAL","23","NO"," $18.533,07 "," $18.533,07 ","30.94","KSVEAR"
"18.540921","-88.298581","CHETUMAL","93","NO"," $21.378,22 "," $21.378,22 ","63.44","KSVEAR"
"18.499299","-88.303723","CHETUMAL","Sin Gestion","NO"," $219.859,06 "," $219.859,06 ","33.22","KSVEAR"
"18.682635","-88.393638","CHETUMAL","676","NO"," $83.939,53 "," $83.939,53 ","27.34","KSVEAR"
"18.510139","-88.300152","CHETUMAL","255","NO"," $22.270,73 "," $22.270,73 ","59.24","MALACA"
"18.912055","-89.097353","CHETUMAL","18","NO"," $172.338,22 "," $172.338,22 ","27.13","JVGUHO"
"18.679437","-88.401406","CHETUMAL","Sin Gestion","NO"," $64.468,56 "," $64.468,56 ","24.32","KSVEAR"
"18.538452","-88.298343","CHETUMAL","95","NO"," $13.598,61 "," $13.598,61 ","56.98","KSVEAR"
"18.266685","-88.686052","CHETUMAL","Sin Gestion","NO"," $22.940,47 "," $22.940,47 ","55.11","MALACA"
"18.523132","-88.333033","CHETUMAL","16","NO"," $12.609,96 "," $12.609,96 ","52.21","JEPABO"
"18.543499","-88.293161","CHETUMAL","27","NO"," $63.061,77 "," $63.061,77 ","41.15","MALACA"
"18.540357","-88.299447","CHETUMAL","24","NO"," $122.618,43 "," $122.618,43 ","42.27","JEPABO"
"18.513136","-88.333492","CHETUMAL","57","NO"," $33.603,13 "," $33.603,13 ","38.43","MALACA"
"18.50149","-88.305821","CHETUMAL","44","NO"," $31.254,52 "," $31.254,52 ","41.96","MALACA"
"18.542835","-88.301549","CHETUMAL","20","NO"," $14.082,47 "," $14.082,47 ","72.59","JEPABO"
"18.546799","-88.26651","CHETUMAL","86","NO"," $79.400,28 "," $79.400,28 ","22.81","JEPABO"
"18.4483","-88.528525","CHETUMAL","17","NO"," $4.741,67 "," $4.741,67 ","79.83","MALACA"
"18.602224","-88.812742","CHETUMAL","93","NO"," $20.209,23 "," $20.209,23 ","39.88","MALACA"
"18.547995","-88.290749","CHETUMAL","18","NO"," $23.397,25 "," $23.397,25 ","56.34","JEPABO"
"18.510408","-88.303075","CHETUMAL","55","NO"," $28.996,78 "," $28.996,78 ","30.16","MALACA"
"18.512764","-88.30271","CHETUMAL","17","NO"," $20.971,70 "," $20.971,70 ","58.37","MALACA"
"18.552954","-88.281479","CHETUMAL","219","NO"," $42.351,34 "," $42.351,34 ","22.55","KSVEAR"
"18.536998","-88.304002","CHETUMAL","18","NO"," $40.094,39 "," $40.094,39 ","25.99","JEPABO"
"18.501224","-88.325345","CHETUMAL","58","NO"," $147.853,40 "," $147.853,40 ","9.91","KSVEAR"
"18.51949","-88.281666","CHETUMAL","12","SI"," $10.590,67 "," $10.590,67 ","67.55","JEPABO"
"18.522734","-88.32742","CHETUMAL","95","NO"," $17.248,22 "," $17.248,22 ","45.29","KSVEAR"
"18.513131","-88.333473","CHETUMAL","67","NO"," $44.040,48 "," $44.040,48 ","20.1","MALACA"
"18.475401","-88.842857","CHETUMAL","41","NO"," $39.972,56 "," $39.972,56 ","24.04","JEPABO"
"18.457256","-88.924023","CHETUMAL","16","NO"," $29.003,74 "," $29.003,74 ","43.82","MALACA"
"18.5314","-88.30224","CHETUMAL","40","NO"," $6.091,66 "," $6.091,66 ","72.22","JEPABO"
"18.539271","-88.27187","CHETUMAL","58","NO"," $2.356,74 "," $2.356,74 ","71.7","JEPABO"
"18.538817","-88.305436","CHETUMAL","124","NO"," $25.309,64 "," $25.309,64 ","29.99","MALACA"
"18.496565","-88.532053","CHETUMAL","Sin Gestion","NO"," $14.807,87 "," $14.807,87 ","25.98","MALACA"
"18.454195","-88.924354","CHETUMAL","45","NO"," $4.504,25 "," $4.504,25 ","86.43","MALACA"
"18.50673","-88.284532","CHETUMAL","124","NO"," $3.592,16 "," $3.592,16 ","65.4","MALACA"
"18.502858","-88.517802","CHETUMAL","125","NO"," $4.027,72 "," $4.027,72 ","62.52","MALACA"
"18.454356","-88.924492","CHETUMAL","16","NO"," $38.756,09 "," $38.756,09 ","26.73","JEPABO"
"18.512968","-88.332011","CHETUMAL","Sin Gestion","NO"," $22.189,29 "," $22.189,29 ","39.5","MALACA"
"18.53769","-88.349576","CHETUMAL","91","NO"," $3.273,64 "," $3.273,64 ","68.64","JEPABO"
"18.60151","-88.812743","CHETUMAL","103","NO"," $15.502,72 "," $15.502,72 ","28.04","MALACA"
"18.52412","-88.317416","CHETUMAL","14","NO"," $6.691,88 "," $6.691,88 ","37.87","MALACA"
"18.544043","-88.297083","CHETUMAL","Sin Gestion","NO"," $93.846,09 "," $93.846,09 ","8.76","KSVEAR"
"18.443051","-89.110717","CHETUMAL","27","NO"," $83.087,11 "," $83.087,11 ","8.94","MALACA"
"18.501224","-88.325345","CHETUMAL","58","NO"," $175.289,72 "," $175.289,72 ","3.67","JEPABO"
"18.516556","-88.329987","CHETUMAL","86","NO"," $13.925,26 "," $13.925,26 ","23.23","MALACA"
"18.679059","-88.392925","CHETUMAL","13","SI"," $45.213,91 "," $45.213,91 ","15.9","MALACA"
"18.534329","-88.294009","CHETUMAL","41","NO"," $19.150,68 "," $19.150,68 ","11.85","JEPABO"
"18.502858","-88.517802","CHETUMAL","125","NO"," $49.796,79 "," $49.796,79 ","6.32","MALACA"
"18.55671","-88.280797","CHETUMAL","14","NO"," $50.139,56 "," $50.139,56 ","7.12","MALACA"
"18.91332","-89.094467","CHETUMAL","34","NO"," $11.430,94 "," $11.430,94 ","29.34","GDMATU"
"18.913504","-89.094787","CHETUMAL","117","NO"," $11.468,86 "," $11.468,86 ","29.28","GDMATU"
"18.52706","-88.305235","CHETUMAL","19","NO"," $46.618,00 "," $46.618,00 ","12","MALACA"
"18.91332","-89.094467","CHETUMAL","18","NO"," $50.453,72 "," $50.453,72 ","47.97","GDMATU"
"18.913504","-89.094787","CHETUMAL","18","NO"," $50.453,72 "," $50.453,72 ","47.97","GDMATU"
"18.515495","-88.311489","CHETUMAL","18","NO"," $8.408,87 "," $8.408,87 ","47.97","GDMATU"
"18.228828","-88.664056","CHETUMAL","12","SI"," $2.557,05 "," $2.557,05 ","23.41","GDMATU"
"18.237908","-88.669018","CHETUMAL","12","SI"," $4.261,22 "," $4.261,22 ","23.41","GDMATU"
"18.231297","-88.667689","CHETUMAL","12","SI"," $8.523,79 "," $8.523,79 ","23.41","GDMATU"
"18.528144","-88.307451","CHETUMAL","24","NO"," $8.201,68 "," $8.201,68 ","11.81","KGBLSA"
"21.00516","-88.311352","ESPITA","13","SI"," $11.958,14 "," $11.958,14 ","77.29","ADCHCH"
"20.909304","-88.302879","ESPITA","19","NO"," $25.044,01 "," $25.044,01 ","52.36","CMCIAC"
"21.002377","-88.312586","ESPITA","31","NO"," $5.040,21 "," $5.040,21 ","76.33","LHUIPE"
"21.020132","-88.308673","ESPITA","19","NO"," $6.776,22 "," $6.776,22 ","73.89","CMCIAC"
"21.005109","-88.311273","ESPITA","13","SI"," $8.026,84 "," $8.026,84 ","75","ADCHCH"
"20.924848","-88.297101","ESPITA","30","NO"," $3.156,20 "," $3.156,20 ","79.9","CMCIAC"
"21.023171","-88.305232","ESPITA","12","SI"," $7.448,79 "," $7.448,79 ","75.94","ADCHCH"
"21.013377","-88.298915","ESPITA","15","NO"," $16.556,09 "," $16.556,09 ","48.16","ADCHCH"
"20.912353","-88.304254","ESPITA","12","SI"," $8.690,38 "," $8.690,38 ","43.99","ADCHCH"
"20.921541","-88.295313","ESPITA","61","NO"," $1.780,20 "," $1.780,20 ","85.94","LHUIPE"
"20.915336","-88.418176","ESPITA","19","NO"," $3.827,05 "," $3.827,05 ","69.3","CMCIAC"
"20.915231","-88.418211","ESPITA","31","NO"," $7.102,97 "," $7.102,97 ","55.28","LHUIPE"
"20.910803","-88.30461","ESPITA","20","NO"," $10.969,09 "," $10.969,09 ","49.12","LHUIPE"
"20.923102","-88.295356","ESPITA","19","NO"," $2.746,36 "," $2.746,36 ","73.16","CMCIAC"
"21.024001","-88.307098","ESPITA","12","SI"," $4.597,25 "," $4.597,25 ","70.45","ADCHCH"
"21.023104","-88.299164","ESPITA","38","NO"," $10.208,15 "," $10.208,15 ","41.89","LHUIPE"
"21.005107","-88.299861","ESPITA","32","NO"," $12.038,55 "," $12.038,55 ","41.59","CMCIAC"
"21.001746","-88.304751","ESPITA","13","SI"," $11.717,60 "," $11.717,60 ","24.38","JECUCA"
"20.915379","-88.42098","ESPITA","13","SI"," $11.467,51 "," $11.467,51 ","26.55","JECUCA"
"21.01351","-88.296162","ESPITA","21","NO"," $4.724,92 "," $4.724,92 ","39.3","CMCIAC"
"21.009948","-88.301823","ESPITA","12","SI"," $19.195,62 "," $19.195,62 ","12.31","CMCIAC"
"21.014177","-88.310609","ESPITA","19","NO"," $28.440,03 "," $28.440,03 ","11.07","LHUIPE"
"21.022329","-88.302301","ESPITA","25","NO"," $18.563,21 "," $18.563,21 ","2.89","LHUIPE"
"21.021928","-88.309314","ESPITA","31","NO"," $7.683,01 "," $7.683,01 ","5.67","LMAKBE"
"20.872142","-89.25413","HOCTUN","75","NO"," $2.278,45 "," $2.278,45 ","95.83","MCCADZ"
"20.815994","-89.253741","HOCTUN","30","NO"," $8.040,93 "," $8.040,93 ","74.58","SNPERA"
"20.829117","-89.182025","HOCTUN","22","NO"," $22.008,10 "," $22.008,10 ","59.48","MCCADZ"
"20.83473","-89.1853","HOCTUN","65","NO"," $23.515,02 "," $23.515,02 ","55.68","AIMOKA"
"20.814303","-89.454752","HOCTUN","30","NO"," $3.577,19 "," $3.577,19 ","89.66","AIMOKA"
"20.725329","-89.166356","HOCTUN","22","NO"," $3.579,93 "," $3.579,93 ","89.16","AIMOKA"
"0","0","HOCTUN","62","NO"," $3.568,58 "," $3.568,58 ","83.84","MCCADZ"
"20.871779","-89.199395","HOCTUN","69","NO"," $22.977,43 "," $22.977,43 ","45.97","AIMOKA"
"20.797365","-89.180957","HOCTUN","24","NO"," $4.098,02 "," $4.098,02 ","89.07","MCCADZ"
"0","0","HOCTUN","104","NO"," $2.132,17 "," $2.132,17 ","89.22","MCCADZ"
"20.797299","-89.180905","HOCTUN","49","NO"," $11.299,98 "," $11.299,98 ","73.91","MCCADZ"
"20.859022","-89.202031","HOCTUN","87","NO"," $27.773,10 "," $27.773,10 ","41.58","AIMOKA"
"0","0","HOCTUN","24","NO"," $11.093,92 "," $11.093,92 ","66.23","MCCADZ"
"20.797368","-89.180944","HOCTUN","27","NO"," $3.909,87 "," $3.909,87 ","85.95","MCCADZ"
"20.831878","-89.180792","HOCTUN","81","NO"," $2.227,99 "," $2.227,99 ","86.24","MCCADZ"
"20.831908","-89.180693","HOCTUN","27","NO"," $22.945,78 "," $22.945,78 ","31.31","MCCADZ"
"20.875111","-89.255534","HOCTUN","24","NO"," $8.552,41 "," $8.552,41 ","59.49","MCCADZ"
"20.791139","-89.181663","HOCTUN","16","NO"," $15.271,08 "," $15.271,08 ","53.56","MCCADZ"
"20.867274","-89.255472","HOCTUN","12","SI"," $6.953,34 "," $6.953,34 ","74.39","MCCADZ"
